temperatura,vacuo,energia
6.31,42.07,483.27
32.16,76.2,433.29
28.08,73.42,434.0
24.67,61.5,437.37
22.25,60.77,444.05
16.39,52.75,459.48
16.13,43.48,459.47
22.49,58.82,444.11
27.37,76.09,433.34
18.41,44.89,448.88
27.3,65.12,442.78
29.93,71.85,426.82
31.99,53.53,432.43
12.58,43.67,473.02
9.88,40.0,481.58
11.82,41.67,476.73
25.28,70.32,431.43
20.45,58.96,454.26
22.56,70.79,435.14
24.0,75.23,443.78
12.14,48.04,465.08
25.14,63.47,443.93
12.09,38.25,469.29
30.94,64.44,439.84
18.89,66.86,454.02
13.69,40.83,471.26
29.35,68.31,445.86
23.74,72.43,437.55
10.76,44.58,483.54
24.26,56.57,442.9
15.04,41.35,467.96
27.52,66.25,438.51
22.12,60.77,443.97
16.22,46.36,460.73
13.35,41.44,473.17
14.47,42.99,469.0
22.26,44.89,447.07
11.46,39.1,470.55
14.67,45.01,460.47
8.51,34.69,481.83
24.18,66.48,433.37
30.18,61.5,436.92
12.83,41.67,474.81
14.85,45.87,462.67
12.95,43.71,469.15
13.93,44.47,469.25
24.35,73.17,435.66
27.2,49.16,440.57
6.11,38.68,482.97
29.85,71.58,432.26
5.89,39.48,484.91
27.02,61.86,442.67
24.54,65.46,446.26
13.57,39.39,471.44
16.98,44.85,464.27
14.48,38.92,470.63
9.2,40.03,480.38
13.24,40.83,472.22
26.96,62.39,437.41
14.79,41.04,456.97
7.89,71.14,474.66
10.33,43.99,474.17
19.06,56.65,455.7
20.54,68.12,440.28
32.72,69.75,437.99
10.39,44.85,478.05
16.74,39.16,460.47
13.06,44.2,469.02
6.41,40.81,484.49
16.92,44.6,460.17
10.05,41.58,469.03
23.07,57.5,447.49
25.1,43.77,444.99
5.85,40.77,480.59
15.1,41.35,466.14
17.46,39.99,461.01
21.87,69.45,439.97
23.89,48.41,441.83
12.14,48.04,465.08
23.57,61.47,435.82
25.59,61.08,443.91
10.67,40.23,483.9
24.44,59.14,443.5
32.29,64.96,430.58
13.33,39.39,471.23
23.34,45.61,455.82
14.87,41.23,465.01
16.94,50.59,460.64
9.17,40.67,487.33
27.77,63.87,444.06
12.48,39.85,477.17
22.76,57.5,451.7
13.47,44.88,476.67
15.71,40.12,462.6
30.68,69.68,438.68
25.0,59.43,438.28
13.16,43.41,465.6
27.37,69.23,433.18
4.93,38.44,485.01
24.81,59.43,439.33
18.92,67.71,446.77
7.49,39.81,483.71
19.18,65.06,448.26
13.03,41.26,466.02
14.05,40.35,475.54
24.27,74.93,443.06
24.65,52.36,455.68
9.07,36.3,479.98
11.31,42.02,471.26
29.45,68.24,432.53
10.02,39.66,480.05
12.83,44.88,474.26
30.38,71.58,433.75
19.98,49.15,457.54
23.14,60.27,442.59
20.19,62.26,443.58
21.17,64.15,454.15
19.76,62.1,450.44
31.03,74.33,429.35
11.92,40.55,472.45
24.4,69.94,438.76
6.77,38.18,484.31
16.57,53.82,462.52
22.99,61.02,440.85
28.15,71.94,427.69
26.15,64.27,439.11
19.64,46.33,451.45
23.93,68.28,444.95
12.19,41.17,475.64
17.98,59.15,451.97
32.95,75.08,436.3
27.49,63.76,436.73
21.51,65.48,448.65
21.55,60.27,443.93
34.63,74.33,428.54
20.27,57.76,450.71
28.88,54.89,440.99
7.06,41.38,487.71
10.02,39.96,473.22
21.69,44.57,447.88
25.23,69.34,445.92
27.1,73.21,430.87
18.27,50.16,451.76
26.56,49.02,438.82
7.22,41.01,476.15
12.45,40.1,473.63
6.61,38.68,483.88
27.24,69.13,432.36
23.64,70.04,435.21
27.01,43.21,434.09
14.39,40.35,472.43
9.75,35.76,474.31
8.35,40.46,474.79
24.87,68.61,450.54
22.88,65.48,447.14
21.27,57.5,453.34
16.39,41.96,463.99
12.68,40.69,475.37
20.76,69.05,442.82
32.81,75.08,433.37
16.52,43.7,466.73
27.27,67.9,436.64
29.53,71.14,431.97
11.52,40.8,479.56
28.61,52.84,437.39
24.48,69.45,435.74
12.71,41.39,475.13
8.76,40.96,483.79
24.1,68.61,443.75
19.67,59.39,447.61
28.42,75.23,435.64
10.59,39.96,468.96
31.85,69.04,434.79
23.83,64.15,447.95
14.56,39.39,471.72
27.14,65.27,441.68
22.29,43.79,461.23
20.06,56.53,455.99
14.84,41.48,460.3
24.22,68.51,440.01
3.94,39.9,488.81
8.76,41.82,480.08
23.14,51.19,443.87
30.32,64.69,436.72
23.72,70.47,438.5
27.37,71.06,432.14
14.94,40.0,456.41
31.74,72.25,437.29
20.58,39.53,460.1
20.01,45.09,453.96
22.79,68.63,446.16
28.16,70.72,441.37
22.97,42.48,466.7
28.38,72.39,432.02
19.96,56.03,454.67
14.96,41.76,463.26
27.64,75.6,441.04
20.92,63.86,449.09
6.28,43.02,487.17
12.76,42.32,466.15
23.38,58.82,446.54
8.83,43.56,482.43
12.15,38.78,474.15
33.01,68.67,433.94
21.54,58.12,454.32
12.03,41.58,464.02
14.43,38.91,468.83
12.87,48.04,465.56
23.04,64.27,439.67
14.96,39.31,461.97
25.15,68.51,440.96
21.95,68.63,448.9
26.82,66.51,439.48
24.43,58.95,441.4
30.74,71.77,434.89
17.2,58.49,458.5
26.34,69.45,438.5
9.0,39.18,483.26
12.83,41.5,470.87
27.44,59.74,452.0
19.95,58.46,447.1
9.46,41.4,480.82
10.9,41.93,477.93
25.76,73.5,437.0
21.69,42.23,461.56
26.5,66.75,431.23
22.61,45.38,459.53
28.18,66.56,426.79
26.39,71.25,430.34
15.79,58.86,455.15
27.6,69.34,440.6
25.79,70.4,437.98
13.49,44.47,468.46
10.23,41.46,479.48
26.12,68.94,434.11
16.26,44.89,456.86
7.89,39.37,483.82
18.48,58.59,452.52
14.12,40.92,459.76
17.98,60.1,452.57
20.45,48.41,444.69
22.44,58.16,452.71
26.11,47.43,445.36
32.0,71.85,427.95
31.95,70.79,426.37
5.85,40.77,480.59
6.42,35.57,485.86
20.21,60.84,447.73
21.74,60.27,441.22
20.55,46.21,448.66
28.84,75.6,442.69
16.53,46.18,458.67
19.71,43.43,456.24
23.48,70.79,432.25
24.11,68.63,448.45
13.31,40.03,470.31
14.4,42.99,469.34
9.41,43.5,473.84
30.56,72.39,430.85
28.82,64.79,445.1
27.01,67.98,434.65
31.23,66.75,433.9
5.82,41.38,492.12
18.55,52.84,450.23
24.79,75.6,440.05
18.86,50.78,446.7
30.26,76.2,435.04
27.36,48.6,436.06
12.35,41.38,474.94
9.82,39.64,477.93
13.32,44.9,466.3
24.45,66.49,449.22
12.62,34.03,471.55
10.3,41.46,479.65
23.14,58.18,444.51
27.98,71.98,428.44
7.84,40.07,488.7
24.92,73.68,438.23
13.34,41.79,461.12
20.31,69.94,446.87
13.48,39.85,475.74
6.49,39.33,489.22
10.29,41.46,480.32
22.57,62.4,444.69
9.38,41.44,481.96
12.8,42.18,467.69
21.19,42.48,469.76
22.45,59.87,445.34
24.43,58.95,441.4
25.97,69.34,435.02
22.1,58.33,441.31
26.63,62.44,438.25
27.42,65.74,440.52
28.18,67.17,438.49
28.19,71.97,438.8
10.49,42.49,478.75
28.32,66.54,436.42
15.33,43.13,466.86
23.26,59.21,442.38
25.33,71.32,434.68
10.52,41.78,474.58
18.9,57.5,451.42
16.6,53.16,457.26
28.86,73.4,439.33
17.67,43.7,465.06
34.65,74.67,427.69
17.69,44.34,464.13
18.59,39.54,462.56
25.44,61.25,441.77
23.14,58.95,442.27
31.32,74.33,429.57
13.42,41.23,468.82
20.61,60.1,450.46
15.63,43.02,466.69
18.59,65.06,450.4
14.1,42.18,463.3
8.93,40.46,472.77
19.09,44.63,461.36
23.71,68.63,449.41
6.18,41.38,490.81
3.2,41.31,489.86
26.04,52.84,439.36
27.61,59.54,437.85
22.57,62.4,444.69
26.85,73.77,431.24
9.72,39.66,480.05
16.17,46.97,456.08
26.91,70.02,445.31
29.24,64.33,440.12
21.58,67.25,446.15
22.76,44.05,450.31
33.11,69.75,437.19
20.19,62.26,443.58
18.84,67.32,449.21
33.45,73.88,435.48
8.26,44.71,485.19
27.38,69.4,434.47
13.07,40.83,471.19
25.44,63.13,441.91
30.93,70.83,440.59
31.85,73.21,435.94
8.61,41.04,473.62
30.52,71.77,426.14
6.45,40.02,481.36
28.5,74.87,444.88
11.24,42.34,469.3
23.5,59.21,443.31
11.99,49.83,468.22
23.42,73.17,438.22
13.36,39.64,471.89
29.69,47.93,438.09
10.63,44.2,477.19
22.01,60.84,441.9
14.03,49.15,467.16
16.88,56.89,457.0
10.45,41.01,465.74
16.49,41.93,467.48
21.95,50.66,455.23
20.1,58.95,446.7
33.75,64.96,432.62
7.11,41.74,487.85
27.56,66.93,444.1
10.27,40.64,474.99
25.45,72.24,434.92
16.5,49.39,462.48
26.46,74.67,431.65
7.93,42.28,484.75
21.41,56.9,441.41
22.25,60.77,444.05
18.44,45.38,461.99
28.64,69.23,434.4
30.13,68.94,441.78
32.0,73.17,428.69
20.03,60.77,449.31
24.67,69.14,440.03
34.51,73.03,439.8
14.07,42.99,468.87
16.41,47.24,457.94
26.75,43.21,430.45
26.12,68.51,433.11
21.12,63.56,445.9
31.54,71.06,431.87
22.05,48.14,447.37
9.32,37.73,477.91
20.35,50.9,453.5
18.3,44.06,456.32
30.85,67.45,430.8
18.77,49.39,454.53
9.94,41.44,481.24
18.2,39.63,468.49
9.05,40.67,486.55
18.32,45.0,471.43
21.12,47.24,462.41
6.8,41.16,477.8
25.64,68.14,437.63
27.76,75.33,433.03
14.08,40.1,469.33
24.76,63.07,443.04
31.38,68.27,426.67
17.44,44.89,457.67
5.24,38.68,486.67
5.82,40.78,470.02
14.09,41.2,472.42
15.8,41.1,465.87
17.45,42.28,463.83
12.43,43.22,468.01
7.07,37.49,481.58
12.87,48.04,465.56
23.27,67.9,447.25
10.57,36.71,472.62
18.15,41.67,464.44
17.32,41.67,462.74
15.69,44.6,462.07
24.19,46.21,440.87
13.79,45.08,469.55
29.25,67.32,437.94
22.91,66.44,444.48
10.61,40.77,471.26
14.41,43.13,467.46
31.38,68.27,426.67
5.46,40.81,474.87
21.34,51.61,452.0
24.39,58.41,445.39
26.04,71.14,433.78
16.7,36.99,464.7
9.12,41.49,475.69
11.72,40.55,470.8
20.76,62.52,451.69
9.82,41.04,473.98
29.51,75.6,431.18
11.06,36.71,473.85
26.98,43.77,446.05
27.38,69.4,434.47
12.81,44.34,474.03
9.56,44.71,487.92
17.5,42.44,466.78
23.64,60.95,447.86
20.05,42.48,457.01
28.16,73.21,432.78
20.67,70.02,448.75
3.6,35.19,488.98
32.31,66.44,428.44
21.29,59.04,445.37
7.54,38.56,486.76
24.43,65.27,440.99
17.9,52.08,451.94
25.42,69.71,435.59
25.79,65.27,440.04
26.12,68.94,434.11
27.96,73.42,435.93
23.24,68.31,440.78
24.26,47.93,439.16
18.71,53.16,455.7
28.96,66.54,429.48
14.64,42.77,464.27
31.84,71.37,432.04
32.74,68.31,441.66
9.14,40.6,483.57
30.89,74.87,432.68
15.52,40.0,454.14
22.07,70.72,442.88
5.71,40.77,485.75
22.92,58.62,447.48
13.92,43.41,464.76
18.16,43.72,454.98
30.62,66.54,429.01
30.85,68.94,426.1
25.15,66.49,436.0
21.93,57.17,448.75
25.42,75.6,438.24
16.32,43.14,465.38
22.61,54.42,453.86
26.14,61.02,436.17
14.56,25.88,466.29
17.74,50.88,457.71
13.41,45.0,478.96
26.01,58.41,443.74
22.36,51.43,442.53
33.41,77.95,432.9
25.53,59.57,445.59
10.08,40.72,480.8
26.06,71.73,432.38
8.96,40.05,467.24
23.35,47.01,456.3
22.35,54.42,454.72
9.86,37.83,472.46
26.2,63.56,442.4
26.88,59.21,437.11
19.85,56.53,457.17
28.0,74.22,433.94
9.76,40.71,470.95
11.25,40.67,480.49
9.98,39.66,481.64
29.72,68.24,426.54
20.75,60.77,448.58
15.55,40.66,457.53
21.17,58.16,452.02
22.1,71.29,442.35
21.39,52.3,447.77
19.44,60.07,452.89
14.87,41.76,464.84
17.31,58.49,456.84
30.61,67.69,429.8
21.69,42.23,461.56
4.56,40.27,493.87
25.03,57.5,449.48
21.3,59.39,444.21
9.34,40.77,477.36
29.0,69.68,442.79
11.88,40.64,470.06
24.42,62.66,443.09
12.2,44.77,469.41
21.35,57.76,452.57
26.16,70.04,432.56
18.18,61.87,453.1
31.68,73.68,431.11
17.48,58.95,449.26
16.05,41.96,463.72
9.13,40.02,473.47
24.94,74.33,435.21
13.9,45.08,465.31
34.18,67.9,425.5
19.04,51.86,458.64
28.03,60.23,438.88
24.11,68.3,432.62
13.77,42.86,471.38
12.87,39.3,467.54
17.69,44.34,464.13
28.37,63.31,437.64
28.22,51.43,438.43
15.86,38.62,462.58
29.29,70.36,431.26
25.5,67.83,437.49
21.88,69.71,444.39
15.83,52.75,458.6
17.89,44.6,463.99
18.5,52.08,451.23
19.93,62.1,450.57
13.85,48.06,462.39
15.18,44.2,462.09
22.78,71.77,435.46
30.17,75.08,438.89
29.51,75.6,431.18
26.56,65.59,443.66
16.6,53.16,457.26
24.48,50.23,456.02
26.56,52.3,439.25
31.42,69.13,425.98
14.46,45.87,458.69
14.22,45.01,464.06
23.75,66.54,436.57
8.9,36.24,479.03
14.12,39.52,465.09
12.91,40.73,464.61
18.89,43.56,463.91
27.92,68.3,437.28
31.85,73.91,431.26
14.26,40.92,460.38
15.21,52.75,458.84
24.78,57.19,443.62
17.81,37.2,470.97
18.73,46.48,450.74
11.02,40.71,469.31
23.76,74.22,437.47
33.15,68.51,428.89
14.27,41.48,458.19
25.25,62.91,443.14
12.42,41.58,466.05
25.38,71.73,434.44
5.86,40.62,480.71
7.17,41.92,485.08
24.1,60.29,449.79
13.69,34.03,469.12
14.42,41.16,467.25
17.92,50.66,456.84
26.9,69.59,434.1
27.41,69.98,431.64
26.08,76.86,436.85
5.23,40.78,483.12
24.81,63.73,440.43
22.32,47.93,440.21
9.73,38.56,479.78
30.8,73.17,432.24
6.08,35.79,483.08
21.09,46.63,453.34
23.69,77.54,440.21
26.2,74.67,430.22
18.21,39.54,461.73
29.12,66.51,432.88
18.12,63.09,449.65
5.81,35.79,484.41
23.48,49.16,445.72
9.32,36.3,478.55
14.39,43.56,469.35
16.55,41.93,466.77
17.33,42.28,462.26
26.31,71.29,432.92
27.17,67.45,429.87
13.35,41.39,474.19
23.25,70.32,437.96
26.94,71.14,434.03
19.63,52.72,459.12
26.92,62.44,437.99
20.65,66.51,456.49
8.9,39.96,474.49
7.77,41.82,479.4
8.97,39.66,482.62
14.66,40.89,465.73
13.87,41.74,472.12
17.74,49.78,450.44
14.57,25.88,464.11
25.97,57.32,442.73
11.66,44.6,471.3
22.69,65.12,446.91
24.81,59.87,444.89
17.79,45.01,454.4
28.34,73.68,432.0
21.04,74.87,443.44
32.21,70.94,430.06
12.21,44.34,475.06
24.95,64.33,440.97
22.95,70.98,438.83
23.38,59.07,442.83
12.28,39.96,468.0
26.48,69.14,435.76
24.91,58.69,435.96
22.18,59.8,453.24
8.28,40.77,480.15
21.92,64.63,452.49
25.96,68.08,432.82
5.72,39.33,490.76
11.16,40.05,479.11
30.91,76.2,434.94
19.68,62.96,453.58
24.17,71.58,436.27
10.31,45.01,473.74
20.11,51.19,449.03
7.67,41.66,485.03
19.76,62.1,450.44
27.01,67.98,434.65
27.99,71.64,437.81
7.87,41.06,486.57
25.96,60.95,444.19
13.8,40.2,466.29
7.72,41.14,478.34
6.52,35.57,486.06
12.6,40.35,475.42
37.11,68.94,429.25
26.31,68.51,435.91
12.97,40.75,476.28
14.43,38.28,467.12
8.36,40.67,489.1
10.18,40.81,475.13
13.92,43.41,464.76
12.8,42.18,467.69
25.41,77.54,434.09
22.2,59.21,445.29
21.81,65.46,444.66
30.31,77.24,435.28
23.65,71.98,434.11
12.24,44.9,464.25
26.9,59.14,436.16
14.28,42.74,467.22
25.72,47.45,442.78
21.55,60.27,443.93
23.74,49.21,447.67
16.71,40.55,464.13
26.24,51.43,447.91
21.43,63.47,448.17
34.96,68.94,431.48
22.84,67.32,438.36
27.59,50.05,437.98
24.35,51.86,442.81
23.65,59.92,436.74
20.42,45.01,451.28
21.4,74.93,434.09
32.35,77.95,432.72
13.82,42.32,463.06
29.32,63.77,438.09
7.44,38.5,488.12
31.4,71.06,433.34
25.42,67.25,439.43
17.79,45.01,454.4
17.95,59.15,449.14
21.25,66.86,455.72
9.43,43.69,478.48
20.36,66.05,450.23
5.24,38.68,486.67
28.69,67.79,439.87
24.35,58.49,445.6
18.94,46.93,441.41
13.49,44.47,466.66
25.76,63.94,445.78
24.34,48.78,448.54
17.25,39.39,465.74
21.47,70.32,440.0
10.39,40.96,479.0
30.13,71.98,431.0
8.18,40.02,478.81
27.81,64.69,437.02
18.28,60.1,452.93
21.97,65.61,447.05
8.55,36.25,480.68
18.68,46.0,447.8
17.98,53.29,455.71
26.69,70.36,435.04
19.35,43.43,454.02
8.6,36.66,481.86
26.65,58.41,442.66
25.89,48.41,440.92
24.33,46.93,447.54
15.74,71.14,457.29
25.68,59.44,444.36
19.2,58.71,448.17
20.83,67.32,443.17
27.14,70.32,427.21
16.79,44.6,459.48
15.42,37.85,467.33
18.16,43.72,454.98
26.95,48.41,436.54
24.47,57.85,445.37
23.95,60.37,440.9
18.03,53.16,456.55
23.17,51.19,441.77
30.63,53.3,430.27
13.1,40.55,472.37
18.09,48.92,455.07
22.08,41.1,455.04
8.05,40.62,477.2
29.36,68.94,431.39
14.94,40.0,456.41
28.91,70.72,439.94
24.19,68.94,439.52
13.72,45.09,466.24
14.5,41.76,464.23
19.6,59.21,449.23
20.62,68.12,447.16
10.46,37.5,472.16
29.05,75.6,439.14
7.9,40.0,474.5
28.43,73.18,427.11
26.98,70.94,434.73
25.98,60.95,442.9
19.94,38.52,450.48
27.98,71.98,428.44
33.43,66.44,433.01
13.7,45.64,467.9
6.42,35.57,485.86
22.35,66.44,445.27
19.3,46.93,456.62
11.68,40.55,474.8
21.78,51.43,446.56
7.65,40.67,491.1
24.05,67.83,442.53
25.34,70.47,433.34
30.75,73.5,429.18
7.78,39.18,484.65
12.61,41.58,463.36
13.66,40.55,467.7
11.49,39.22,471.47
7.9,40.0,474.5
23.22,59.15,443.7
7.89,40.46,477.27
34.33,69.05,430.56
27.2,77.95,433.39
16.38,47.45,450.69
30.51,70.79,428.79
12.64,40.71,476.37
18.26,59.15,452.03
29.83,71.43,439.34
7.25,41.14,477.45
17.48,44.71,465.61
27.66,59.21,438.57
27.24,77.17,439.12
17.1,48.98,454.43
24.33,60.32,445.36
14.49,42.86,468.4
14.02,41.78,465.87
21.84,59.07,448.61
17.4,43.14,457.59
13.55,40.1,474.59
14.62,42.86,470.79
24.07,73.46,438.41
14.13,48.92,464.17
27.69,69.98,433.47
19.15,56.53,456.4
11.02,40.81,474.01
9.23,39.66,481.77
16.57,53.82,462.52
14.7,44.9,468.69
21.0,66.86,451.89
14.35,35.71,468.9
28.87,57.19,435.57
20.65,66.51,456.49
6.58,40.67,494.84
14.44,40.1,468.19
8.83,43.56,482.43
19.02,50.66,455.42
24.3,69.23,440.56
20.42,60.77,447.85
28.01,44.89,444.76
29.64,69.51,428.69
28.86,73.67,431.15
10.09,41.62,463.86
22.76,58.96,454.05
11.24,25.36,469.92
29.01,66.56,428.32
28.73,68.3,434.15
19.11,60.29,454.16
26.03,64.44,445.89
18.59,39.54,462.56
26.75,58.33,444.09
30.05,69.34,436.82
29.78,70.98,436.32
15.11,43.67,467.82
22.05,63.31,444.37
7.84,40.07,488.7
8.14,41.26,477.57
28.62,70.94,432.71
17.58,44.9,459.78
27.14,64.27,441.68
27.29,71.32,435.25
22.08,41.1,455.04
27.16,66.44,431.85
32.0,58.9,437.81
22.33,45.87,447.02
30.08,68.14,425.27
27.25,69.98,431.44
26.39,66.05,442.22
14.55,44.84,465.14
24.47,75.23,441.07
15.5,39.16,469.52
11.5,40.78,467.74
24.64,58.79,444.26
10.73,44.92,476.81
12.63,41.48,461.09
27.49,63.78,445.66
29.41,59.27,441.99
6.38,40.07,492.96
14.38,40.71,473.41
24.32,58.79,442.78
11.21,44.03,471.79
24.34,50.16,445.33
10.47,44.21,476.02
20.23,69.45,445.82
15.01,42.77,462.6
12.1,41.58,462.28
15.36,41.66,466.7
19.47,43.43,451.38
29.64,69.51,428.69
14.39,44.21,465.03
23.39,63.94,441.44
21.01,44.05,445.07
20.94,68.12,446.41
28.82,71.8,436.71
15.01,39.52,468.02
20.78,60.84,445.82
26.05,46.21,450.86
30.42,67.69,430.9
24.54,48.06,443.67
16.82,47.45,449.57
28.16,71.94,430.46
31.38,68.27,426.67
9.3,38.18,480.14
24.99,48.92,443.12
22.89,62.39,448.13
14.7,40.8,472.85
14.69,49.64,434.12
24.15,64.63,448.87
28.37,68.12,436.42
5.18,41.31,485.2
24.26,68.14,438.79
20.2,64.45,452.33
29.45,68.84,438.41
20.15,49.5,462.65
19.4,49.69,455.6
31.73,74.67,425.34
20.35,68.61,450.89
10.66,37.5,472.86
14.43,41.76,467.33
14.79,39.54,469.23
7.53,41.74,487.25
17.79,46.21,448.74
17.54,44.58,465.51
11.46,39.3,475.51
24.84,59.22,442.7
31.74,67.32,436.17
27.5,59.54,438.81
9.87,40.81,473.2
17.12,58.95,451.67
21.54,58.12,454.32
19.66,42.18,454.46
12.63,48.04,464.6
10.3,41.46,479.65
19.93,56.65,456.53
22.37,50.78,449.08
17.48,43.14,459.59
29.33,64.84,443.15
14.87,54.3,462.87
18.85,44.63,456.72
16.06,47.45,450.62
13.85,48.92,462.38
23.32,66.48,436.26
24.39,58.41,445.39
9.23,42.44,481.29
28.41,61.47,442.54
13.83,39.64,472.95
12.42,38.25,472.3
20.4,54.9,452.56
18.58,46.97,454.26
26.16,52.36,453.08
29.12,66.56,429.94
8.46,39.66,484.16
25.3,71.58,433.97
19.65,63.91,444.9
26.91,65.34,443.6
5.94,39.9,485.86
6.1,39.33,491.37
12.19,44.63,468.91
26.8,58.84,445.76
14.77,39.16,470.39
26.87,69.23,433.89
14.94,42.77,460.51
8.63,39.96,475.79
26.45,75.6,436.89
14.95,43.52,464.98
18.21,39.54,461.73
12.79,41.62,466.91
29.82,43.21,433.31
22.47,47.45,447.14
24.86,60.77,440.68
6.99,39.37,487.18
31.59,43.5,429.96
27.77,51.43,438.7
21.01,51.19,446.2
15.61,38.52,439.21
29.58,76.2,433.91
11.03,42.32,470.92
19.31,67.71,446.23
27.49,63.78,445.66
9.66,40.05,481.14
14.3,41.93,471.32
10.37,40.03,477.91
25.04,70.47,433.1
22.69,54.2,444.26
14.09,43.99,468.09
19.72,46.21,449.33
5.1,35.57,489.96
31.59,58.9,440.52
24.43,65.18,437.26
22.33,70.79,436.74
30.62,66.54,429.01
10.56,39.13,463.14
30.78,69.14,433.96
12.3,40.69,474.46
24.94,62.96,443.48
21.55,44.58,464.44
17.72,48.14,457.44
24.22,61.86,442.65
20.54,69.05,442.86
27.3,57.19,438.65
11.56,40.71,469.17
32.36,73.91,431.92
14.64,39.58,467.8
11.29,35.76,473.74
12.36,45.09,467.2
28.25,57.19,436.99
16.18,41.66,465.82
16.37,39.99,464.69
22.03,59.43,442.9
31.4,70.32,433.42
21.47,57.19,448.31
17.85,53.16,456.49
25.85,75.08,444.63
14.28,42.77,466.75
16.87,52.05,460.31
19.81,56.65,457.72
31.38,70.83,431.33
29.3,73.67,431.07
33.24,74.34,435.5
10.07,40.92,471.71
19.46,46.33,452.11
23.59,43.77,448.42
28.64,69.23,434.4
26.85,57.19,438.01
15.69,37.87,462.16
6.06,41.17,489.62
10.89,44.2,479.16
29.55,67.69,428.77
24.71,60.77,443.52
29.56,73.88,436.6
31.35,71.97,430.16
25.41,77.54,434.09
22.61,42.8,460.26
16.07,47.83,458.18
24.95,64.33,440.97
25.2,57.5,446.26
13.95,40.2,464.79
22.35,66.44,445.27
23.56,60.77,443.13
13.69,34.03,469.12
27.89,73.17,432.83
28.25,71.77,429.39
24.49,65.59,441.8
12.9,43.41,464.26
14.43,38.28,467.12
23.76,74.22,437.47
11.33,41.5,475.01
6.06,41.17,489.62
13.51,44.9,464.86
18.01,62.26,451.14
22.49,62.52,451.87
29.97,69.14,433.82
11.8,41.2,475.19
20.24,58.41,449.49
31.77,76.09,431.69
25.34,70.47,433.34
14.41,43.13,467.46
16.39,41.67,467.68
30.83,71.58,432.11
31.32,71.29,430.46
10.72,41.17,479.21
27.26,66.56,434.88
26.17,66.54,433.81
23.27,64.15,452.26
29.3,70.04,426.25
26.92,64.69,437.62
26.24,70.36,437.31
13.12,44.21,469.09
23.59,43.77,448.42
22.69,64.45,450.65
26.81,56.57,442.94
27.55,73.68,431.86
26.71,59.39,439.33
18.61,44.06,452.68
13.35,39.64,471.69
31.87,68.67,435.66
20.57,42.8,460.43
10.84,40.62,467.6
11.68,40.55,474.8
28.36,69.88,434.03
24.27,60.37,437.78
24.6,57.32,442.64
13.56,43.67,467.09
20.53,49.16,444.69
18.75,44.9,452.77
6.76,37.49,484.85
24.2,64.33,442.78
7.94,43.65,479.8
24.1,68.08,440.33
18.96,44.58,461.96
9.13,39.04,483.24
18.78,63.09,452.86
20.74,59.8,452.99
25.28,66.25,439.77
5.12,40.78,481.28
21.93,58.96,453.42
24.24,70.32,436.45
19.04,68.28,444.54
22.12,69.71,434.42
15.99,43.5,460.7
16.01,43.69,465.89
10.74,40.05,477.93
13.18,43.8,467.0
10.51,44.78,474.77
12.81,44.34,474.03
28.31,74.33,428.46
32.89,66.44,431.54
19.62,43.56,463.33
13.86,41.58,461.56
28.12,73.42,435.46
27.57,68.31,444.71
14.17,42.99,470.68
29.45,75.6,437.31
8.64,34.69,482.15
13.8,44.34,468.8
30.54,70.17,434.62
13.97,52.05,463.64
17.3,46.21,456.77
18.33,44.34,468.8
10.25,41.26,476.03
32.92,69.05,426.61
24.38,60.84,440.85
17.2,58.49,458.5
14.36,40.0,460.42
25.86,59.92,436.06
28.54,72.99,432.0
26.02,59.57,446.5
33.27,66.44,430.11
13.9,41.17,468.96
21.5,61.5,447.83
5.85,41.55,484.47
20.08,62.52,450.98
9.68,38.16,475.51
17.94,62.1,453.55
14.86,44.85,468.87
22.49,58.82,444.11
14.71,52.72,462.34
26.06,64.05,442.24
21.11,58.49,449.16
23.24,63.76,441.35
27.38,77.24,435.81
19.3,56.65,459.1
10.9,41.46,479.45
25.84,69.14,431.35
25.02,60.77,441.21
14.47,39.58,467.34
9.99,36.71,475.85
8.48,38.5,485.29
29.71,71.85,428.49
23.45,66.48,435.13
13.34,41.79,461.12
21.01,44.05,445.07
30.07,70.04,426.35
23.82,64.15,447.37
19.96,39.53,460.49
11.29,35.76,473.74
13.68,44.47,469.37
13.78,42.03,467.6
25.47,65.34,445.39
30.05,69.34,436.82
29.27,66.85,440.98
30.04,64.44,437.95
22.89,65.34,450.53
24.71,61.9,443.39
14.66,41.66,466.87
17.28,39.99,463.28
7.11,39.9,484.21
22.86,60.08,452.34
21.92,48.14,449.65
24.77,69.71,441.29
29.08,67.07,435.57
17.12,68.28,449.94
6.48,40.27,486.68
23.64,58.49,445.75
18.82,61.27,455.29
22.4,70.94,440.04
17.5,42.44,466.78
23.55,73.18,437.88
16.96,46.36,460.57
32.17,73.21,430.64
21.36,45.61,456.85
11.59,40.05,474.46
9.75,43.69,481.34
28.92,72.43,431.5
25.16,74.33,436.15
23.85,72.43,439.02
24.72,68.67,443.06
21.18,70.02,442.51
21.45,60.84,444.99
24.12,58.66,450.69
24.6,48.78,442.23
14.16,40.89,471.15
25.85,70.36,433.06
23.69,77.54,440.21
29.53,70.79,426.85
5.84,40.62,482.1
8.12,43.02,483.55
15.12,41.79,455.63
26.82,69.23,436.36
11.06,37.92,473.16
24.26,68.14,438.79
28.6,61.86,439.74
25.75,60.95,443.73
6.02,41.38,490.57
